deal_date,close_date,card_no,deal_value,deal_type,company_name,car_no,station,conn_mark,deal_money,equ_no
"2018-09-01 06:31:18","2018-09-01 00:00:00",FIAJAIJEE,0,地铁入站,地铁二号线,IGT-105,莲花西,0,0,260030105
"2018-09-01 06:34:32","2018-09-01 00:00:00",FIAJHGHHB,0,地铁入站,地铁二号线,IGT-106,燕南,0,0,260035106
"2018-09-01 06:36:33","2018-09-01 00:00:00",FIJGJJIFG,0,地铁入站,地铁二号线,IGT-109,侨城北,0,0,260023109
"2018-09-01 06:34:36","2018-09-01 00:00:00",FHHFEHBFA,0,地铁入站,地铁三号线,AGM-118,龙城广场,0,0,261030118
"2018-09-01 06:34:53","2018-09-01 00:00:00",CCJGJIFBJ,0,地铁入站,地铁三号线,AGM-117,丹竹头,0,0,261021117
"2018-09-01 06:34:58","2018-09-01 00:00:00",BIGFDDDHJ,0,地铁入站,地铁三号线,-,-,0,0,261009156
"2018-09-01 06:34:19","2018-09-01 00:00:00",FIAHDJCBF,0,地铁入站,地铁三号线,AGM-118,荷坳,0,0,261026118
"2018-09-01 06:35:08","2018-09-01 00:00:00",FHGGJGBHF,0,地铁入站,地铁三号线,AGM-118,丹竹头,0,0,261021118
"2018-09-01 06:35:13","2018-09-01 00:00:00",CBDCAAEAI,0,地铁入站,地铁三号线,AGM-102,荷坳,0,0,261026102
"2018-09-01 06:27:11","2018-09-01 00:00:00",BEBAIGCAC,0,地铁入站,地铁一号线,IGT-105,新安,0,0,268029105
"2018-09-01 06:15:43","2018-09-01 00:00:00",FHIHHJJGC,0,地铁入站,地铁十一号线,AGT-128,南山站,0,0,241015128
"2018-09-01 06:20:46","2018-09-01 00:00:00",FFJHEBFDJ,0,地铁入站,地铁九号线,IGT-112,泥岗,0,0,267024112
"2018-09-01 06:21:11","2018-09-01 00:00:00",CBAABBBAE,0,地铁入站,地铁三号线,AGM-125,石厦,0,0,261004125
"2018-09-01 06:20:58","2018-09-01 00:00:00",FIAHBDEEC,0,地铁入站,地铁五号线,IGT-102,布吉,0,0,263032102
"2018-09-01 06:20:20","2018-09-01 00:00:00",FHFEFFBJI,0,地铁入站,地铁五号线,IGT-115,布心,0,0,263034115
"2018-09-01 06:21:54","2018-09-01 00:00:00",FHGEDICII,0,地铁入站,地铁五号线,AGT-121,五和,0,0,263026121
"2018-09-01 06:23:32","2018-09-01 00:00:00",FFJHBCEGA,0,地铁入站,地铁五号线,IGT-110,下水径,0,0,263030110
"2018-09-01 06:25:07","2018-09-01 00:00:00",BICACAFHI,0,地铁入站,地铁三号线,AGM-113,六约,0,0,261022113
"2018-09-01 06:22:46","2018-09-01 00:00:00",FHGAHDBAA,0,地铁入站,地铁一号线,AGM-120,白石洲,0,0,268022120
"2018-09-01 06:19:32","2018-09-01 00:00:00",FHDECABED,0,地铁入站,地铁十一号线,IGT-120,福永站,0,0,241021120
"2018-09-01 06:20:18","2018-09-01 00:00:00",FIABDBFIG,0,地铁入站,地铁三号线,AGM-105,福田,0,0,261006105
"2018-09-01 06:26:44","2018-09-01 00:00:00",HJACGAEJ,0,地铁入站,地铁三号线,AGM-118,南联,0,0,261031118
"2018-09-01 06:27:33","2018-09-01 00:00:00",FHFBIFFDD,0,地铁入站,地铁三号线,AGM-101,布吉,0,0,261018101
"2018-09-01 06:26:18","2018-09-01 00:00:00",FHFIHFAFD,0,地铁入站,地铁一号线,-,-,0,0,268032128
"2018-09-01 06:21:15","2018-09-01 00:00:00",FFHCAGDJI,0,地铁入站,地铁七号线,进AGM25-26,沙尾,0,0,265022130
"2018-09-01 06:22:20","2018-09-01 00:00:00",CBGJIEJFB,0,地铁入站,地铁九号线,IGT-124,人民南,0,0,267030124
"2018-09-01 06:21:51","2018-09-01 00:00:00",FHFGCHHIJ,0,地铁入站,地铁七号线,进AGM17-18,茶光,0,0,265013111
"2018-09-01 06:24:46","2018-09-01 00:00:00",FFJCIBHDB,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:24:27","2018-09-01 00:00:00",FHDAHGFBG,0,地铁入站,地铁五号线,AGT-109,布吉,0,0,263032109
"2018-09-01 06:21:38","2018-09-01 00:00:00",BEACEIDGA,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:25:01","2018-09-01 00:00:00",CBAEFHIIH,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:24:24","2018-09-01 00:00:00",FIJHJJDGI,0,地铁入站,地铁四号线,AGM-105,龙胜,0,0,262013105
"2018-09-01 06:25:07","2018-09-01 00:00:00",CCABCICCI,0,地铁入站,地铁五号线,AGT-113,百鸽笼,0,0,263033113
"2018-09-01 06:29:44","2018-09-01 00:00:00",FHIEHGDID,0,地铁入站,地铁三号线,AGM-137,老街,0,0,261012137
"2018-09-01 06:30:39","2018-09-01 00:00:00",CCABBJIBE,0,地铁入站,地铁三号线,AGM-101,布吉,0,0,261018101
"2018-09-01 06:32:31","2018-09-01 00:00:00",CCJGGBEEE,0,地铁入站,地铁三号线,AGM-119,龙城广场,0,0,261030119
"2018-09-01 06:23:23","2018-09-01 00:00:00",BEACEBHBJ,0,地铁入站,地铁十一号线,IGT-121,福永站,0,0,241021121
"2018-09-01 06:24:38","2018-09-01 00:00:00",FHECGBBAE,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
"2018-09-01 06:24:38","2018-09-01 00:00:00",FHFEEHHAB,0,地铁入站,地铁十一号线,AGT-118,马鞍山,0,0,241024118
"2018-09-01 06:29:54","2018-09-01 00:00:00",CFBFBHGDF,0,地铁入站,地铁五号线,IGT-118,黄贝岭,0,0,263037118
"2018-09-01 06:29:53","2018-09-01 00:00:00",CFBIJIDIE,0,地铁入站,地铁五号线,AGT-121,五和,0,0,263026121
"2018-09-01 06:26:52","2018-09-01 00:00:00",CBACEDEDB,0,地铁入站,地铁四号线,AGM-105,龙胜,0,0,262013105
"2018-09-01 06:27:46","2018-09-01 00:00:00",CBEHEEBJA,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:30:23","2018-09-01 00:00:00",FHGECBGCB,0,地铁入站,地铁五号线,IGT-109,长龙,0,0,263031109
"2018-09-01 06:31:34","2018-09-01 00:00:00",FHFBCGIBI,0,地铁入站,地铁五号线,IGT-106,翻身,0,0,263015106
"2018-09-01 06:32:14","2018-09-01 00:00:00",FIADDHFAH,0,地铁入站,地铁五号线,IGT-114,民治,0,0,263025114
"2018-09-01 06:33:26","2018-09-01 00:00:00",CFBCFGAIJ,0,地铁入站,地铁五号线,IGT-116,杨美,0,0,263028116
"2018-09-01 06:32:58","2018-09-01 00:00:00",FIJGJGBID,0,地铁入站,地铁五号线,IGT-116,长龙,0,0,263031116
"2018-09-01 06:33:22","2018-09-01 00:00:00",CBFACFAII,0,地铁入站,地铁五号线,IGT-106,民治,0,0,263025106
"2018-09-01 06:33:52","2018-09-01 00:00:00",FIJACGCDC,0,地铁入站,地铁五号线,AGT-110,民治,0,0,263025110
"2018-09-01 06:34:49","2018-09-01 00:00:00",FIAJCFFCH,0,地铁入站,地铁二号线,IGT-107,后海,0,0,260019107
"2018-09-01 06:32:55","2018-09-01 00:00:00",FHFHBAHBA,0,地铁入站,地铁二号线,IGT-116,湾厦,0,0,260016116
"2018-09-01 06:32:42","2018-09-01 00:00:00",BIEAGFJEJ,0,地铁入站,地铁二号线,IGT-107,海月,0,0,260017107
"2018-09-01 06:36:35","2018-09-01 00:00:00",HHJJJDFHB,200,地铁出站,地铁二号线,OGT-104,水湾,0,0,260014104
"2018-09-01 06:36:35","2018-09-01 00:00:00",CCABEFJBH,0,地铁入站,地铁二号线,IGT-109,东角头,0,0,260015109
"2018-09-01 06:36:35","2018-09-01 00:00:00",FFCBICDJJ,0,地铁入站,地铁二号线,OGT-112,新秀站,0,0,260039112
"2018-09-01 06:35:44","2018-09-01 00:00:00",FIAJDJDAD,0,地铁入站,地铁二号线,IGT-117,侨香,0,0,260026117
"2018-09-01 06:27:31","2018-09-01 00:00:00",CBFFHAGJB,0,地铁入站,地铁一号线,OGT-117,世界之窗站,0,0,268016117
"2018-09-01 06:26:56","2018-09-01 00:00:00",CBBEDFIHJ,0,地铁入站,地铁一号线,IGT-115,岗厦站,0,0,268007115
"2018-09-01 06:35:14","2018-09-01 00:00:00",FHHFDAAHC,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:35:12","2018-09-01 00:00:00",CCAFAGECB,0,地铁入站,地铁三号线,AGM-102,爱联,0,0,261028102
"2018-09-01 06:27:46","2018-09-01 00:00:00",FHIFDIEEG,0,地铁入站,地铁一号线,AGM-121,白石洲,0,0,268022121
"2018-09-01 06:28:14","2018-09-01 00:00:00",FHDBEIFED,0,地铁入站,地铁九号线,IGT-111,上梅林,0,0,267021111
"2018-09-01 06:29:17","2018-09-01 00:00:00",CCAEADGJE,0,地铁入站,地铁一号线,IGT-109,罗湖站,0,0,268001109
"2018-09-01 06:29:02","2018-09-01 00:00:00",FIJABFAAJ,0,地铁入站,地铁一号线,IGT-110,国贸站,0,0,268002110
"2018-09-01 06:31:02","2018-09-01 00:00:00",BHEADFJIF,0,地铁入站,地铁七号线,进AGM28-29,上沙,0,0,265021121
"2018-09-01 06:16:08","2018-09-01 00:00:00",FIJHBBHBF,0,地铁入站,地铁九号线,IGT-112,向西村,0,0,267031112
"2018-09-01 06:20:51","2018-09-01 00:00:00",FHFEACAJC,0,地铁入站,地铁五号线,IGT-114,民治,0,0,263025114
"2018-09-01 06:24:23","2018-09-01 00:00:00",FIACBGFJB,0,地铁入站,地铁二号线,IGT-115,湾厦,0,0,260016115
"2018-09-01 06:22:23","2018-09-01 00:00:00",FIJFGHBDF,0,地铁入站,地铁二号线,OGT-111,燕南,0,0,260035111
"2018-09-01 06:25:54","2018-09-01 00:00:00",AHJJAAFFB,0,地铁入站,地铁三号线,AGM-110,石厦,0,0,261004110
"2018-09-01 06:25:46","2018-09-01 00:00:00",BIDBIICHG,0,地铁入站,地铁三号线,AGM-116,布吉,0,0,261018116
"2018-09-01 06:18:17","2018-09-01 00:00:00",CCAEAHBHC,0,地铁入站,地铁九号线,IGT-115,下沙,0,0,267014115
"2018-09-01 06:22:11","2018-09-01 00:00:00",CBHJAAJAJ,0,地铁入站,地铁十一号线,IGT-114,后亭,0,0,241026114
"2018-09-01 06:24:52","2018-09-01 00:00:00",FIJCCHJBF,0,地铁入站,地铁一号线,AGT-112,机场东,0,0,268036112
"2018-09-01 06:26:36","2018-09-01 00:00:00",FHFHJBFAF,0,地铁入站,地铁一号线,AGM-121,白石洲,0,0,268022121
"2018-09-01 06:26:11","2018-09-01 00:00:00",CFBECHIAF,0,地铁入站,地铁一号线,AGM-121,白石洲,0,0,268022121
"2018-09-01 06:28:52","2018-09-01 00:00:00",FFEHJEIHA,0,地铁入站,地铁三号线,AGM-109,草埔,0,0,261017109
"2018-09-01 06:28:51","2018-09-01 00:00:00",FIACEFHGF,0,地铁入站,地铁三号线,AGM-102,布吉,0,0,261018102
"2018-09-01 06:28:39","2018-09-01 00:00:00",FHIIEJBBC,0,地铁入站,地铁三号线,AGM-110,田贝,0,0,261015110
"2018-09-01 06:24:19","2018-09-01 00:00:00",CFHCIBEAA,0,地铁入站,地铁七号线,进AGM24-25,沙尾,0,0,265022129
"2018-09-01 06:24:50","2018-09-01 00:00:00",FIACABDDG,0,地铁入站,地铁十一号线,IGT-107,塘尾站,0,0,241023107
"2018-09-01 06:25:47","2018-09-01 00:00:00",FFHCHJBDE,0,地铁入站,地铁五号线,IGT-107,布吉,0,0,263032107
"2018-09-01 06:27:18","2018-09-01 00:00:00",FHIGHBDDC,0,地铁入站,地铁五号线,IGT-117,下水径,0,0,263030117
"2018-09-01 06:27:50","2018-09-01 00:00:00",FHGEBGJDI,0,地铁入站,地铁五号线,IGT-110,怡景,0,0,263036110
"2018-09-01 06:30:49","2018-09-01 00:00:00",BHGAHBBFG,200,地铁出站,地铁三号线,AGM-113,购物公园,0,190,261005113
"2018-09-01 06:33:12","2018-09-01 00:00:00",CFAEBEFFE,0,地铁入站,地铁三号线,AGM-109,翠竹,0,0,261014109
"2018-09-01 06:34:02","2018-09-01 00:00:00",BEBBBBFGI,0,地铁入站,地铁三号线,AGM-101,爱联,0,0,261028101
"2018-09-01 06:33:58","2018-09-01 00:00:00",BEAICDHJH,0,地铁入站,地铁三号线,AGM-118,横岗,0,0,261024118
"2018-09-01 06:24:25","2018-09-01 00:00:00",FHEGHAIHG,0,地铁入站,地铁十一号线,AGT-118,机场站,0,0,241019118
"2018-09-01 06:23:54","2018-09-01 00:00:00",FHFCFEIFF,0,地铁入站,地铁十一号线,IGT-115,机场站,0,0,241019115
"2018-09-01 06:26:15","2018-09-01 00:00:00",FIJGGAABI,0,地铁入站,地铁五号线,OGT-121,西丽,0,0,263020121
"2018-09-01 06:30:11","2018-09-01 00:00:00",CBCBCFHGD,0,地铁入站,地铁五号线,IGT-108,灵芝,0,0,263016108
"2018-09-01 06:29:34","2018-09-01 00:00:00",CFHDIGDAB,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:27:10","2018-09-01 00:00:00",BIFBEFJFJ,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:32:58","2018-09-01 00:00:00",BEAHIJHFB,0,地铁入站,地铁二号线,IGT-109,东角头,0,0,260015109
"2018-09-01 06:33:51","2018-09-01 00:00:00",FFIAADAEE,0,地铁入站,地铁二号线,IGT-108,湖贝,0,0,260037108
"2018-09-01 06:32:18","2018-09-01 00:00:00",FHCJEFAJE,0,地铁入站,地铁七号线,进AGM16-17,上沙,0,0,265021113
"2018-09-01 06:30:03","2018-09-01 00:00:00",CFADECHCE,0,地铁入站,地铁九号线,IGT-120,梅景,0,0,267018120
"2018-09-01 06:37:04","2018-09-01 00:00:00",FHEDDGFBI,0,地铁入站,地铁三号线,AGM-110,双龙,0,0,261032110
"2018-09-01 06:32:10","2018-09-01 00:00:00",CCJCADIEB,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
"2018-09-01 06:38:03","2018-09-01 00:00:00",CCJFEEGAG,0,地铁入站,地铁三号线,AGM-102,布吉,0,0,261018102
"2018-09-01 06:37:33","2018-09-01 00:00:00",FHGIDDJJB,0,地铁入站,地铁三号线,AGM-101,老街,0,0,261012101
"2018-09-01 06:37:39","2018-09-01 00:00:00",FIJFBCCDJ,0,地铁入站,地铁三号线,AGM-102,大芬,0,0,261020102
"2018-09-01 06:37:46","2018-09-01 00:00:00",FHGBAHAHE,0,地铁入站,地铁三号线,AGM-118,爱联,0,0,261028118
"2018-09-01 06:37:38","2018-09-01 00:00:00",FHCJJBAEH,0,地铁入站,地铁三号线,-,-,0,0,261009158
"2018-09-01 06:37:36","2018-09-01 00:00:00",FHECEHJDH,0,地铁入站,地铁三号线,AGM-101,横岗,0,0,261024101
"2018-09-01 06:37:27","2018-09-01 00:00:00",FFFCJEEIB,0,地铁入站,地铁三号线,AGM-101,老街,0,0,261012101
"2018-09-01 06:37:39","2018-09-01 00:00:00",BAABJJBIC,0,地铁入站,地铁三号线,AGM-101,大芬,0,0,261020101
"2018-09-01 06:37:54","2018-09-01 00:00:00",FFEHHEHCJ,300,地铁出站,地铁三号线,AGM-104,六约,0,285,261022104
"2018-09-01 06:37:32","2018-09-01 00:00:00",BCECDDCE,0,地铁入站,地铁三号线,AGM-108,草埔,0,0,261017108
"2018-09-01 06:37:42","2018-09-01 00:00:00",CBCCBJFIC,0,地铁入站,地铁三号线,AGM-102,永湖,0,0,261025102
"2018-09-01 06:37:34","2018-09-01 00:00:00",FHEDBDGCE,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:37:42","2018-09-01 00:00:00",FHDAADBBG,0,地铁入站,地铁三号线,AGM-101,荷坳,0,0,261026101
"2018-09-01 06:37:55","2018-09-01 00:00:00",CFBGABCCF,300,地铁出站,地铁三号线,AGM-102,六约,0,285,261022102
"2018-09-01 06:37:29","2018-09-01 00:00:00",BIAEBFEDE,0,地铁入站,地铁三号线,AGM-101,南联,0,0,261031101
"2018-09-01 06:37:36","2018-09-01 00:00:00",FFFEFHGJE,0,地铁入站,地铁三号线,AGM-108,草埔,0,0,261017108
"2018-09-01 06:22:10","2018-09-01 00:00:00",BEABFFCIH,0,地铁入站,地铁三号线,AGM-102,吉祥,0,0,261029102
"2018-09-01 06:23:47","2018-09-01 00:00:00",CCJGGIIDD,0,地铁入站,地铁三号线,AGM-101,大芬,0,0,261020101
"2018-09-01 06:21:23","2018-09-01 00:00:00",FHECFGJFI,0,地铁入站,地铁五号线,IGT-117,上水径,0,0,263029117
"2018-09-01 06:21:32","2018-09-01 00:00:00",BICEEDEBG,0,地铁入站,地铁五号线,IGT-115,民治,0,0,263025115
"2018-09-01 06:23:13","2018-09-01 00:00:00",BICDCGJDD,0,地铁入站,地铁五号线,IGT-116,下水径,0,0,263030116
"2018-09-01 06:20:55","2018-09-01 00:00:00",CFAJBHFEA,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 06:17:48","2018-09-01 00:00:00",FFAFAJFBH,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:23:10","2018-09-01 00:00:00",CCJIBIHDC,0,地铁入站,地铁二号线,IGT-110,东角头,0,0,260015110
"2018-09-01 06:21:57","2018-09-01 00:00:00",CBBJAJAIB,0,地铁入站,地铁二号线,IGT-110,东角头,0,0,260015110
"2018-09-01 06:23:18","2018-09-01 00:00:00",FIAHEBJFH,0,地铁入站,地铁二号线,AGM-117,大剧院,0,0,260036117
"2018-09-01 06:22:33","2018-09-01 00:00:00",BJEGCFHG,0,地铁入站,地铁一号线,"AGT-114 ",竹子林站,0,0,268013114
"2018-09-01 06:25:59","2018-09-01 00:00:00",FHGEJBABF,0,地铁入站,地铁三号线,AGM-109,双龙,0,0,261032109
"2018-09-01 06:26:31","2018-09-01 00:00:00",FFGAHBHBI,0,地铁入站,地铁三号线,AGM-120,布吉,0,0,261018120
"2018-09-01 06:26:27","2018-09-01 00:00:00",CBCADEDBF,0,地铁入站,地铁三号线,AGM-119,布吉,0,0,261018119
"2018-09-01 06:27:03","2018-09-01 00:00:00",CBIFDDGBB,0,地铁入站,地铁三号线,AGM-110,通新岭,0,0,261010110
"2018-09-01 06:18:50","2018-09-01 00:00:00",BIAEJJEJH,0,地铁入站,地铁九号线,IGT-123,梅景,0,0,267018123
"2018-09-01 06:28:44","2018-09-01 00:00:00",FHDFIEGJJ,0,地铁入站,地铁三号线,AGM-117,横岗,0,0,261024117
"2018-09-01 06:18:30","2018-09-01 00:00:00",BJHHIAED,0,地铁入站,地铁四号线,AGM-105,龙华,0,0,262012105
"2018-09-01 06:18:04","2018-09-01 00:00:00",FHHAJGHIF,0,地铁入站,地铁四号线,AGM-109,上塘,0,0,262014109
"2018-09-01 06:27:43","2018-09-01 00:00:00",CFJIHHBDG,0,地铁入站,地铁五号线,IGT-115,百鸽笼,0,0,263033115
"2018-09-01 06:30:32","2018-09-01 00:00:00",FIABGDGBJ,0,地铁入站,地铁三号线,AGM-101,南联,0,0,261031101
"2018-09-01 06:30:23","2018-09-01 00:00:00",BICHJHEJB,0,地铁入站,地铁三号线,AGM-114,双龙,0,0,261032114
"2018-09-01 06:33:06","2018-09-01 00:00:00",CCAEAFFCA,0,地铁入站,地铁三号线,AGM-114,草埔,0,0,261017114
"2018-09-01 06:26:45","2018-09-01 00:00:00",FFGGJGFAA,0,地铁入站,地铁九号线,IGT-110,下梅林,0,0,267019110
"2018-09-01 06:27:37","2018-09-01 00:00:00",CFFJFEFIE,0,地铁入站,地铁十一号线,IGT-108,马鞍山,0,0,241024108
"2018-09-01 06:29:10","2018-09-01 00:00:00",BEBAFBIJB,200,地铁出站,地铁十一号线,AGT-101,马鞍山,0,100,241024101
"2018-09-01 06:28:29","2018-09-01 00:00:00",CBCIEECHJ,0,地铁入站,地铁九号线,宽AGM-111,?I岭,0,0,267022111
"2018-09-01 06:27:09","2018-09-01 00:00:00",DDADFIACC,0,地铁入站,地铁十一号线,IGT-107,桥头站,0,0,241022107
"2018-09-01 06:25:12","2018-09-01 00:00:00",CBHCCAEJA,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
"2018-09-01 06:24:20","2018-09-01 00:00:00",FHGDDIDHJ,200,地铁出站,地铁四号线,AGM-107,红山,0,190,262015107
"2018-09-01 06:30:43","2018-09-01 00:00:00",FHGGCBBGH,0,地铁入站,地铁五号线,IGT-110,兴东,0,0,263018110
"2018-09-01 06:27:20","2018-09-01 00:00:00",HHACJABED,0,地铁入站,地铁四号线,AGM-112,民乐,0,0,262018112
"2018-09-01 06:29:52","2018-09-01 00:00:00",BICIHGEJF,0,地铁入站,地铁四号线,AGM-118,龙华,0,0,262012118
"2018-09-01 06:25:16","2018-09-01 00:00:00",FFAEJAGDJ,0,地铁入站,地铁四号线,AGM-103,清湖,0,0,262011103
"2018-09-01 06:26:50","2018-09-01 00:00:00",BEAFHHGFB,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:26:08","2018-09-01 00:00:00",CCAJGGBAB,0,地铁入站,地铁四号线,AGM-104,龙胜,0,0,262013104
"2018-09-01 06:26:40","2018-09-01 00:00:00",FHCJBAHDG,0,地铁入站,地铁四号线,AGM-105,清湖,0,0,262011105
"2018-09-01 06:29:54","2018-09-01 00:00:00",FHIGEAFGB,0,地铁入站,地铁五号线,IGT-117,长龙,0,0,263031117
"2018-09-01 06:26:58","2018-09-01 00:00:00",FHEGIBEHH,0,地铁入站,地铁四号线,AGM-109,上塘,0,0,262014109
"2018-09-01 06:25:12","2018-09-01 00:00:00",FHGAHBFJF,0,地铁入站,地铁四号线,AGM-104,清湖,0,0,262011104
"2018-09-01 06:25:28","2018-09-01 00:00:00",FHHGFACHH,0,地铁入站,地铁四号线,AGM-103,清湖,0,0,262011103
"2018-09-01 06:30:04","2018-09-01 00:00:00",FHEBEGAGI,0,地铁入站,地铁四号线,AGM-104,龙华,0,0,262012104
"2018-09-01 06:27:14","2018-09-01 00:00:00",FFCGICGIG,0,地铁入站,地铁四号线,AGM-110,民乐,0,0,262018110
"2018-09-01 06:30:19","2018-09-01 00:00:00",BIDHGFDGB,0,地铁入站,地铁五号线,IGT-117,上水径,0,0,263029117
"2018-09-01 06:31:13","2018-09-01 00:00:00",BIAABDEBF,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:30:43","2018-09-01 00:00:00",FHCJIGHJF,0,地铁入站,地铁五号线,AGT-113,百鸽笼,0,0,263033113
"2018-09-01 06:29:15","2018-09-01 00:00:00",CFAIEEGBI,0,地铁入站,地铁五号线,IGT-101,布吉,0,0,263032101
"2018-09-01 06:32:13","2018-09-01 00:00:00",FHDEJHGFH,0,地铁入站,地铁五号线,IGT-117,下水径,0,0,263030117
"2018-09-01 06:31:08","2018-09-01 00:00:00",CBIDICAJG,0,地铁入站,地铁五号线,IGT-117,杨美,0,0,263028117
"2018-09-01 06:31:48","2018-09-01 00:00:00",CCAFEDBAD,0,地铁入站,地铁五号线,IGT-107,翻身,0,0,263015107
"2018-09-01 06:31:49","2018-09-01 00:00:00",CFACDCIHG,0,地铁入站,地铁五号线,IGT-114,布心,0,0,263034114
"2018-09-01 06:32:45","2018-09-01 00:00:00",BIBFHCHJA,0,地铁入站,地铁五号线,IGT-117,兴东,0,0,263018117
"2018-09-01 06:32:43","2018-09-01 00:00:00",CFBDGHGBB,0,地铁入站,地铁五号线,AGT-110,黄贝岭,0,0,263037110
"2018-09-01 06:32:17","2018-09-01 00:00:00",CBFIJJCDH,0,地铁入站,地铁五号线,IGT-105,翻身,0,0,263015105
"2018-09-01 06:31:59","2018-09-01 00:00:00",BEAGDCAEI,0,地铁入站,地铁五号线,IGT-110,下水径,0,0,263030110
"2018-09-01 06:18:54","2018-09-01 00:00:00",FHIAHHFCA,0,地铁入站,地铁十一号线,IGT-119,塘尾站,0,0,241023119
"2018-09-01 06:20:13","2018-09-01 00:00:00",FHGBIJAHG,0,地铁入站,地铁十一号线,IGT-125,宝安站,0,0,241017125
"2018-09-01 06:18:18","2018-09-01 00:00:00",GJJJEFCHJ,0,地铁入站,地铁二号线,OGT-115,景田,0,0,260029115
"2018-09-01 06:19:36","2018-09-01 00:00:00",FHGCHEGGJ,0,地铁入站,地铁五号线,IGT-105,布吉,0,0,263032105
"2018-09-01 06:19:46","2018-09-01 00:00:00",CCADDCFHE,0,地铁入站,地铁五号线,IGT-116,杨美,0,0,263028116
"2018-09-01 06:20:19","2018-09-01 00:00:00",BIFCEHIAI,0,地铁入站,地铁五号线,IGT-104,布吉,0,0,263032104
"2018-09-01 06:20:20","2018-09-01 00:00:00",FHFHIHCEJ,0,地铁入站,地铁五号线,IGT-111,五和,0,0,263026111
"2018-09-01 06:20:42","2018-09-01 00:00:00",HHAAAAJEB,200,地铁出站,地铁五号线,OGT-101,上水径,0,0,263029101
"2018-09-01 06:21:58","2018-09-01 00:00:00",BIAEGIGHD,0,地铁入站,地铁五号线,IGT-115,杨美,0,0,263028115
"2018-09-01 06:16:00","2018-09-01 00:00:00",CBFFHAACJ,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:19:38","2018-09-01 00:00:00",CFHBICJHI,0,地铁入站,地铁四号线,-,-,0,0,262011109
"2018-09-01 06:24:28","2018-09-01 00:00:00",BEAFCHGHA,0,地铁入站,地铁二号线,IGT-116,湖贝,0,0,260037116
"2018-09-01 06:24:39","2018-09-01 00:00:00",BAABJJFEF,0,地铁入站,地铁二号线,IGT-108,新秀站,0,0,260039108
"2018-09-01 06:21:40","2018-09-01 00:00:00",CBAFDEABD,0,地铁入站,地铁十一号线,AGT-119,碧头,0,0,241028119
"2018-09-01 06:26:55","2018-09-01 00:00:00",BEBJBFJBJ,0,地铁入站,地铁三号线,AGM-110,塘坑,0,0,261023110
"2018-09-01 06:25:41","2018-09-01 00:00:00",FFFECHGDI,0,地铁入站,地铁一号线,OGT-135,罗湖站,0,0,268001135
"2018-09-01 06:20:31","2018-09-01 00:00:00",FIJFIJFEC,0,地铁入站,地铁七号线,进AGM16-17,皇岗口岸,0,0,265026111
"2018-09-01 06:20:38","2018-09-01 00:00:00",BEAGGGGGB,0,地铁入站,地铁十一号线,IGT-138,松岗,0,0,241027138
"2018-09-01 06:20:41","2018-09-01 00:00:00",BJCDADIE,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
"2018-09-01 06:20:17","2018-09-01 00:00:00",FHHHFCHEI,0,地铁入站,地铁九号线,IGT-124,梅村,0,0,267020124
"2018-09-01 06:21:48","2018-09-01 00:00:00",CCABAABGE,0,地铁入站,地铁十一号线,IGT-119,桥头站,0,0,241022119
